user_prompt,유형,극성,시제,확실성
다만 숙박객이 머무는 시간에는 출입이 제한된다.,사실형,긍정,현재,확실
가스업종에서는 한국가스공사가 고유가 수혜주로 꼽힌다.,사실형,긍정,현재,확실
"게임기획과 프로그래밍, 데이터분석, 메타버스와 대체불가토큰(NFT), 커리어 등 게임산업을 둘러싼 각 분야의 이슈와 트렌드를 살핀다.",사실형,긍정,현재,확실
"아니, 그렇게 믿고 싶어 한다.",추론형,긍정,현재,확실
"캐시백은 익월 10일에 ＇카카오뱅크 체크카드＇가 연결된 카카오뱅크 입출금통장으로 입금되며, 더 자세한 캐시백 프로모션 대상은 카카오뱅크 모바일 애플리케이션에서 확인할 수 있다.",추론형,긍정,현재,확실
발레리나를 꿈꾸던 중 신기사 능력을 발견하고 발레리나이면서도 신기사로 살아간다는 설정이다.,사실형,긍정,현재,확실
향과 크기 때문에 오메가3 제품 섭취가 쉽지 않았던 사람들을 위해 섭취 편의성을 높인 것이다.,사실형,긍정,현재,불확실
＇우마무스메＇는 독창적인 컨셉트와 몰입도 높은 스토리 전개를 특징으로 내세운다.,사실형,긍정,현재,확실
경찰은 목격자 등을 상대로 사고 경위를 조사 중이다.,사실형,미정,현재,확실
"저장 공간은 4GB, 메모리는 16MB다.",사실형,긍정,현재,불확실
제재 근거는 금융회사 지배구조에 관한 법률에 두고 있다.,사실형,긍정,현재,확실
세계 최고의 조선사 현대중공업이 ＇스마트 조선소＇ 전환에 박차를 가하고 있다.,사실형,긍정,현재,확실
마왕성에서 준비를 마치고 성밖으로 뛰어 내리면 본격적인 게임 진행이 시작된다.,사실형,긍정,현재,확실
"그러나 1분기 기준 브랜드 스토어 수는 771개로, 42만개에 달하는 일반 스토어 수 대비 규모가 작아 매출 비중은 높지 않을 것이라는 전문가들의 분석이다.",사실형,긍정,현재,확실
"엔자임큐텐이 부족해지면 신체 에너지를 가장 많이 소모하는 심장에 영향을 주므로 심장 근력이 떨어져 혈액을 뿜어내는 힘이 약해지고, 혈액 공급이 원활하게 이루어지지 않는다.",사실형,긍정,현재,확실
"본격적인 수송기 개발은 1935년 선보인 DC-3부터 시작되었으며, 이후 기체 크기와 성능이 비약적으로 향상되어 오늘날 C-5, AN-124, C-17, IL-76. A400M, C-130, C295까지 다양한 기종들이 개발되어 그 역할을 충실히 해내고 있다.",사실형,긍정,현재,확실
해당 영상이 온라인상에 유포되면서 주 강사가 용접공을 비하하는 것이 아니냐는 비판이 이어지고 있다.,사실형,긍정,현재,확실
사람들은 미래를 어떻게든 예측하려 한다.,추론형,긍정,현재,확실
검찰 안팎에서는 현재 서울중앙지검이 수사 중인 ＇청와대의 울산시장 선거 개입 의혹＇도 철저히 하겠다는 의지를 밝힌 다짐으로 해석하고 있다,사실형,긍정,현재,확실
교육 과정에 대한 자세한 내용과 문의는 매일경제 생애설계센터 홈페이지에서 가능하다.,사실형,긍정,현재,확실
할리우드를 꿈꾸며 큰 시네키즈 봉준호를 이제 할리우드가 동경한다.,사실형,긍정,현재,확실
비극은 현재적이다.,사실형,긍정,현재,확실
"신규 이용자의 경우 20일간 모험가 정착 지원 상자, 밸류 패키지, 가방 슬롯 확장권, 57레벨 여정 지원 상자 등도 받는다.",사실형,긍정,현재,확실
스크린대 보디 비율이 83.65%에 이르는 슬림 베젤과 SRGB 색영역 100%를 지원하는 13.5인치(34.29㎝) 디스플레이가 탑재되어 실감나는 화면을 제공한다.,사실형,긍정,현재,확실
친구 초대 이벤트는 이벤트 페이지에 접속해 초대하고 싶은 친구의 서버와 캐릭터명을 입력하는 방식이다.,사실형,긍정,현재,확실
"아울러 공교육에 인공지능(AI)-사물인터넷 (IoT) 환경을 도입하고, 인공지능 교육과 관련해 교원의 전문성을 강화하는 등 올해를 인공지능 교육의 원년으로 삼겠다는 계획이다.",사실형,긍정,현재,확실
나룻배가 바람을 만나 기우뚱거릴 때 조그마한 배 안에서 급히 일어나면 갓 끝이 남의 이마를 찌르고 좁은 상에서 함께 밥을 먹을 때에는 남의 눈을 다치게 하며 여러 사람이 모인 자리에서는 난쟁이가 갓 쓴 것처럼 민망하다.,추론형,긍정,현재,확실
차계부를 작성하면 운전 습관도 바뀌고 경제적으로 자동차를 관리하는 자신만의 비결도 생긴다.,사실형,긍정,현재,확실
"＇중독 예방, 관리 및 치료를 위한 법률안＇은 중독 예방과 치료를 위해 국무총리 소속으로 국가중독관리위원회를 두자는 내용이다.",사실형,긍정,현재,확실
"흑기사는 검을 주로 사용하며 공격력, 방어력, 생명이 높다.",사실형,긍정,현재,확실
그러나 과학적인 대응이었는지는 의문이다.,사실형,긍정,현재,확실
민간 주도 경제 활성화를 강조한 윤석열정부가 출범한 이후 기업들은 적극적인 투자 의지를 밝히고 있다.,사실형,긍정,현재,불확실
"위원회 형식을 띠지만 아무래도 농협중앙회 최고경영진의 의중이 들어갈 수밖에 없다고 봤을 때 농협 내부에서는 이성희 회장을 지지했던 경기,영남 출신 인사가 행장으로 유력할 것이란 의견이 많다.",사실형,긍정,현재,확실
김광현은 주목받는 5선발 후보다.,사실형,긍정,현재,확실
서부 시대의 거친 맛을 그대로 풍기는 지뢰 같은 웃음 유발 대사도 재치 있다.,사실형,긍정,현재,확실
"노후 차도 고장 난 후에 가는 사후정비가 수술이라면, 고장 전에 가는 사전정비는 예방주사이다.",사실형,긍정,현재,확실
임성재의 장점은 실수 없는 안정적인 드라이버샷과 송곳같이 높게 솟구치는 아이언샷입니다.,대화형,긍정,현재,확실
"그러나 이 씨앗들은 이미 수천 년 전부터 사용되어 왔으며 아직까지 아미그달린이 들어있는 살구, 매실, 자두, 사과, 복숭아씨를 먹고 사람이 죽었다는 기록은 동서고금 어디에서도 그 예를 찾아볼 수가 없다.",추론형,부정,현재,확실
"어찌되었건 그를 얼마나 많은 이들이 팔로우하고, 또 그의 콘텐츠가 얼만큼의 좋아요를 얻어내느냐가 공급자 입장에서는 비용을 집행해야 하나 말아야 하나의 척도가 되기 때문이다.",추론형,긍정,현재,확실
기존 통화체제의 문제를 지적하면서 디지털화를 해법으로 제시한 것이다.,추론형,긍정,현재,확실
평생 목줄에서 벗어나지 못하는 강아지와 같다고나 할까 싶다.,추론형,긍정,현재,불확실
특히 탁월한 영재가 모여 있는 수도권에서 평등교육을 강조한 진보교육감이 장기 집권한 것 등이 국제올림피아드 결과 등에 안 좋은 영향을 미쳤다는 지적이 나온다.,추론형,긍정,현재,불확실
펄어비스(대표 정경인)는 PC MMORPG ＇검은사막＇의 ＇시즌 서버＇ 오픈을 앞두고 사전 이벤트를 실시한다.,사실형,긍정,현재,확실
"당뇨병의 3대 합병증인 망막증, 신장병, 말초신경장애 등은 온몸에 혈액을 공급하는 혈관과 몸 전체에 전선처럼 퍼져있는 말초신경이 손상되면서 발생하게 되기 때문이다.",추론형,긍정,현재,확실
더불어 어떤 방식이 모회사 중앙회에 더 이익이 되는지 따져봐야 한다는 주장도 나온다.,사실형,긍정,현재,확실
강달러가 지속되면 신흥국이 저금리를 등에 업고 마구 찍어댔던 달러 부채는 ＇시한폭탄＇으로 변질된다.,사실형,긍정,현재,확실
인기의 자기강화다.,추론형,긍정,현재,확실
"BTS는 2017년 사전녹화를 통해 할리우드 무대에 출연했지만, 타임스스퀘어 무대에 직접 서는 것은 이번이 처음이다.",사실형,긍정,현재,확실
"극은 작지만 또렷하게 잊히지 않는 기억들, 돌이키고 싶은 나의 모습, 스스로 토해내야만 하는 상처로 얼룩진 그때의 이야기이다.",추론형,긍정,현재,확실
"＇라지엘＇은 지하 던전 탐험 기반의 다크 판타지 모바일 MMORPG로 컨셉트 아트, 모션 캡처, 모델 동작 등 디테일한 비주얼 요소가 매력요소로 꼽힌다.",사실형,긍정,현재,확실
"특별할 것 없는 아현동의 계단, 계단 가장자리로 놓인 여러 개의 화분들이 정겹다.",추론형,긍정,현재,확실
"다만 유전적 소인이 있는 사람이 천식 유발 인자에 노출돼 기관지에 알레르기 염증 반응이 일어나고, 기도가 과민하게 변화해 나타난다.",사실형,긍정,현재,확실
흔히 조선인은 게으르고 무디고 어리석고 느리고 열등한 민족이라고 말한다.,사실형,긍정,현재,불확실
인기 격투 게임 ＇길티기어＇ 시리즈로 유명한 일본 회사 ＇아크시스템웍스＇가 개발에 참여해 기대감이 높다.,추론형,긍정,현재,확실
아직 손해사정실사를 받지 못한 300여명에 대해서도 이달 말부터 현장 실사를 진행해 피해보상을 추진한다.,사실형,긍정,현재,확실
금리지원은 서울시에서 소득 및 자녀 수 등 기준에 따라 최대 연 3.6%의 이자를 최장 10년간 지원해 최저 연 1.0%(출시일 기준)로 대출사용이 가능하다.,사실형,긍정,현재,확실
《목민심서》의 내용이다.,사실형,긍정,현재,확실
"서울 소재 대학의 문·이과 선발비율은 문과 51.9%, 이과 48.1%로 문과 선발비중이 높다.",사실형,긍정,현재,확실
허리와 힙 사이즈를 너무 크거나 너무 타이트하지 않도록 하고 발목은 살짝 드러내거나 최소한 발등을 덮지 않도록 신경 쓰는 것이 좋다.,사실형,긍정,현재,확실
정책 대출 상품 중에서도 디딤돌대출이나 보금자리론은 대출 한도를 계산할 때 DSR을 따지지 않고 LTV와 DTI(총부채상환비율)로만 한도를 산정한다.,사실형,긍정,현재,확실
뱅앤올룹슨의 하이엔드 제품에 적용되는 ＇액티브 룸 컴펜세이션＇ 기능도 탑재했다.,사실형,긍정,현재,불확실
하지만 중요한 사실은 단백질이 분해되는 과정에서 발생하는 노폐물이 혈관에 차곡차곡 쌓이게 된다는 것이다.,사실형,긍정,현재,확실
여기에 원작 시리즈의 방대한 세계관과 대표 캐릭터들이 등장하며 기존 ＇폴아웃 쉘터＇의 싱글 플레이 콘텐츠 특징은 유지하면서 개척의 재미요소를 향상 시키고 싱글 버전에는 없는 ＇결투장＇ 콘텐츠를 더한 것이 특징이다.,사실형,긍정,현재,확실
1마일 정도 떨어진 곳에서도 소형 및 중형 드론의 내비게이션 시스템을 무력화할 수 있는 전파 방해 기술이 개발되어있는 상황이다.,사실형,긍정,현재,확실
현지법인까지 동원해 관련 후원도 실시하고 있다.,사실형,긍정,현재,확실
다만 상황이 좋지 못하다.,추론형,부정,현재,확실
이는 현 정부의 중산층 정책 문제점과 직결돼 있다.,추론형,긍정,현재,확실
"＇잡음 저격수＇를 자처하는 저자들은 사법, 의료, 경영, 정치 등 여러 분야에서 맹위를 떨치는 인간의 판단에 존재하는 결함(잡음)에 대한 탁월한 통찰을 보여준다.",사실형,긍정,현재,확실
학습은 결국 스스로가 하는 것이다.,사실형,긍정,현재,확실
이 또한 개국시조의 어진을 지키려는 여러 사람들의 노력이 있었기에 가능한 일이다.,사실형,긍정,현재,확실
이에 정부와 가상화폐 거래소들이 나서 여러 대책을 내놨지만 법과 제도에 기반한 대책이 아닌 거래소들 간 자율결의 형식의 대책이어서 투자자 보호에는 한계가 있다는 지적도 제기된다.,사실형,긍정,현재,확실
"가장 최근에 있었던, OTT 예능 프로그램 출연으로 일약 스타덤에 올랐던 한 인플루언서의 명품 가품 착용 논란도 마찬가지 사례다.",사실형,긍정,현재,확실
커리어 최고 성적을 올렸던 지난해 스프링캠프 때와 비슷한 흐름이다.,사실형,긍정,현재,확실
"다섯째, 명상을 통해 통찰의 기회를 갖는다.",사실형,긍정,현재,확실
훌륭한 전시가 없었다는 뜻이 아닙니다.,대화형,부정,현재,확실
달걀을 풀 때 물을 소량 넣고 풀면 모양이 예쁘게 잡힌다.,사실형,긍정,현재,확실
"여기에 관계부처 장관, 지방자치단체, 경제단체, 기업, 전문가 등이 가세해 민관합동 협의체를 구성한다.",사실형,긍정,현재,확실
