user_prompt,유형,극성,시제,확실성
"집권 여당인 민주당은 3일 ＂공정거래위원회가 기업결합 심사 원칙을 엄정하게 해서 배달 애플리케이션(앱) 독과점에 대해 면밀하게 들여다봐야 한다는 입장＂이라며 반대 입장은 아니라고 밝혔지만, 중개 수수료 인상 등을 우려하는 자영업자들 목소리가 거세게 반영될 경우 급기야는 이번 합병이 무산될 수도 있다.",추론형,긍정,미래,불확실
30% 인하는 역대 최대폭이다.,추론형,긍정,현재,확실
이번에 발간된 보고서 ＇2019 청소년 성(性)문조사(2019 Teen Sex Survey)＇ 전문은 EVE 홈페이지에서 무료로 다운로드 받을 수 있다.,추론형,긍정,현재,확실
"수준 높은 요리는 물론, 화려한 와인리스트와 감성 넘치는 분위기를 골고루 갖춘 곳, 좋아하는 사람과 오붓하게 달콤한 시간을 보내는 곳을 찾고 있다면 이에 안성맞춤인 다이닝바를 소개한다.",추론형,긍정,현재,확실
지금껏 해온 것과 같은 기계적이고 단선적인 사고로는 어림없는 일이다.,추론형,부정,현재,확실
＂두 가지를 지키면서 100m 이내에서 웨지샷을 하면 프로 골퍼처럼 멋지게 홀에 붙일 수 있다.＂,추론형,긍정,미래,확실
중국은 한국에 대해 여행 금지를 투덜댈 게 아니라 이웃에 불행을 끼친 만큼 스스로 자제하겠다고 하는 게 옳다.,추론형,긍정,현재,확실
지금 사는 삶이 너무 좋은 이유는 흔들림이 없기 때문이다.,추론형,긍정,현재,확실
TV나 인터넷에서 ＇살림의 달인＇ ＇수납의 달인＇이라 불리는 전문가들이 틈새 공간을 찾아내 물건을 수납하는 것을 볼 때면 마치 마법을 부리는 것 같다는 생각이 들곤 한다.,추론형,긍정,현재,확실
"그래서인지, 보통의 인간은 일생의 3년이란 긴 시간을 화장실에서 나를 ＇떨어뜨리려＇ 애쓰며 보낸다.",추론형,긍정,현재,확실
"어떤 인사는 ＂정치의 정자도 몰랐어요＂라고 자랑하듯 말하고, 조국 사태에 대한 생각을 묻는 질문에 하나같이 어버버한다.",추론형,긍정,현재,확실
우리나라에서도 배달의민족·마켓컬리·트릿지·프레시지·그린랩스처럼 스타트업으로 시작한 푸드테크 기업의 기업가치가 매출액의 몇 배에서 십수 배에 달하는 것은 CJ제일제당·대상·동원·풀무원 같은 식품 대기업보다 미래 잠재력이 더 크다는 평가를 받기 때문이라는 것이다.,추론형,긍정,과거,확실
하지만 대체 의약품은 어떤 경우라도 반드시 필요하다.,추론형,긍정,현재,확실
게다가 초청받은 기업들도 입장하려면 출입증 하나당 2000달러를 지불해야 한다.,추론형,긍정,현재,확실
이용자 의견 수립에도 힘쓴다.,추론형,긍정,현재,불확실
미국 라스베이거스에서 열린 세계 최대 규모의 국제전자제품박람회인 CES 2020에선 평소 편안하게 쓸 수 있는 새로운 랩톱 제품들도 조용하고 확실하게 소비자의 눈길을 끌었다.,추론형,긍정,과거,확실
＂어떤 사람이 극단적인 상황에 놓이면 극단적인 선택을 할 수도 있겠구나 싶었던 거다.＂,추론형,긍정,과거,불확실
최근 6개월간 전국 누적 강수량이 평년의 절반 수준에 머물게 되면서 공연을 위해 어마어마한 양의 물을 사용하는 것이 부적절하다는 목소리가 커졌다.,추론형,긍정,과거,불확실
겨울철이 되면 중국에서 석탄난방 등 연료 사용이 증가하면서 편서풍을 타고 미세먼지 농도가 높아지는 영향도 배제할 수 없다.,추론형,부정,현재,확실
합성화학 성분으로 만든 종합 비타민이나 미네랄 보충제는 속효성은 있지만 우리 몸은 그것을 이물질로 인지하기 때문이다.,추론형,긍정,현재,확실
특히 도널드 트럼프 미국 행정부가 무역법 301조(슈퍼 301조)를 내세워 다시 수입산 자동차에 관세를 부과할 것이란 전망도 불확실성을 가중시키고 있다.,추론형,긍정,현재,확실
최근 전국에 내린 비로 급한 가뭄은 해결됐지만 농작물 작황이 나빠진 것도 한몫했다.,추론형,긍정,과거,불확실
미국 같은 선진국에도 항생제 수급 차질은 치명적일 것이다.,추론형,긍정,미래,확실
각종 관행이나 규제도 어려운 여건이다.,추론형,긍정,현재,확실
지방관은 임기가 매우 짧았다.,추론형,긍정,과거,확실
20대 초중반 독자의 좋은 반응이 광고시장에서 발돋움 할 수 있는 좋은 발판이 되기 때문이다.,추론형,긍정,현재,확실
"나는, 태초부터 당신과 동행한 21세기의 숨 쉬는 화석, 인간의 몸에서 떨어져 나온 다른 얼굴의 숨 막히는 자아다.",추론형,긍정,현재,확실
"릴스에서는 각 전문 분야 인플루언서, 크리에이터들의 활약이 돋보인다.",추론형,긍정,현재,확실
코끼리는 공화당을 상징하는 동물이니 공화당 상원의원들이 트럼프 앞에 일렬종대로 줄을 섰다는 조롱인 셈이다.,추론형,긍정,과거,불확실
＂상상도 해본 적이 없는 일이 실제로 벌어지니까 너무 기쁘다.＂,추론형,긍정,현재,확실
가장 돋보이는 특징은 KTX 이용 시 10% 할인 혜택이 주어져 장거리 이동으로 인한 고민을 덜어준다는 점이다.,추론형,긍정,현재,확실
이에 효종은 ＇네가 임금이 되면 억울하게 죽임을 당하는 자가 없겠다＇며 기뻐했다.,추론형,긍정,과거,확실
심지어 조건도 더 좋다.,추론형,긍정,현재,확실
연근해 방어 위주의 해역함대에서 벗어나 원양함대 구축을 위해 필요한 중대형 차세대 구축함 및 잠수함과 더불어 항공모함은 임진왜란에서 왜군을 제압한 거북선과 판옥선 이상으로 국민 모두의 기대에 부응하는 영해 수호의 최전선에서 우리 군의 핵심전력이 될 것이다.,추론형,긍정,미래,확실
지능 높은 외계인이 다른 행성에 오면서 마스크조차 안 썼다는 설정이 다소 우습지만 미생물의 역할에 눈을 돌린 상상력은 19세기 작가로선 꽤 신선했다.,추론형,긍정,과거,확실
그 이유는 지나치게 안전자산에 집착하기 때문이다.,추론형,긍정,현재,확실
"이는 우후죽순 생겨나 에어라인 파일럿의 꿈을 가진 학생들을 상대로 돈벌이에 급급한 국내 몇몇 대학교의 항공운항과를 가서 억대의 돈과 시간을 낭비를 하는 현재 상황에서 에어라인 파일럿이 되는 방안으로 환영 받을 일이기도 하고, 아울러 수익성도 가져갈 수 있기에 시도해볼 만한 내용으로 보인다.",추론형,긍정,미래,확실
2D 만화와 영상과의 간극을 성공적으로 메워온 후쿠다 유이치 감독의 솜씨는 이번 작품에서도 빛을 발한다.,추론형,긍정,현재,확실
세계 3대 홍차로 유명한 우바 홍차는 진한 맛과 향이 우유와 부드럽게 어우러진다.,추론형,긍정,현재,확실
"내 생각이 옳고 상대가 틀렸다는 걸 확인하니, 절로 기분이 좋아진다.",추론형,긍정,현재,확실
"500년이 넘는 역사가 고고히 흐르는, 변하지 않은 풍경이지만 언제 가 봐도 느낄 수 있는 그 넉넉한 품과 정겨움은 여행자들을 행복하게 만들어준다.",추론형,긍정,현재,확실
"제도에 대한 인식도가 높아지면서 실명 공개, 운전면허 정지, 출국 금지를 요청하는 양육비 채권자도 늘고 있다.",추론형,긍정,현재,확실
＂이래 가지고는 개인이 퇴직 후 안정적인 삶을 영위할 수 없다.＂,추론형,부정,미래,불확실
반짝 유행으로 끝날지 좀 더 지켜봐야 하는 상황이다.,추론형,긍정,현재,확실
또 첫 사흘 동안 새로운 전설 일일 퀘스트가 주여져 이를 완료하고 추가 카드 팩도 획득 가능하다.,추론형,긍정,현재,확실
우리나라 기업들이 경영 활동에 제약이 컸다는 것이 외부 기관의 평가 결과 드러난 셈이다.,추론형,긍정,과거,불확실
《패관잡기》는 최국광을 ＂도량이 넓다고 하지 않을 수 없는 인물＂이라고 평가했다.,추론형,긍정,과거,확실
사실 연락하기도 껄끄럽고 찔끔찔끔 보다 보면 서먹서먹해지면서 멀어지기 일쑤다.,추론형,긍정,미래,확실
중국 내에서 이동 제한으로 물류가 막히며 킹크랩 수입이 줄어들었기 때문이다.,추론형,긍정,현재,확실
하이재킹 당한 드론은 범죄에 악용될 수 있다.,추론형,긍정,미래,확실
민주노총 화물연대가 총파업 7일 만에 파업을 철회하면서 물류난 해소 기대감이 주가에 반영된 것으로 풀이된다.,추론형,긍정,현재,확실
"남자는 암탉, 여자는 수탉을 사용해야 한다.",추론형,긍정,현재,확실
문제는 싸움이 여기서 끝나지 않을 것이라는 데 있다.,추론형,긍정,현재,확실
그러나 영화를 본 관객들은 그런 복잡한 주제들을 생각할 필요가 없다.,추론형,부정,현재,불확실
이용자는 MMORPG처럼 거점 ＇벨리카＇ 내부를 돌아다니며 NPC와 대화하고 각종 퀘스트 수행과 콘텐츠를 즐길 수 있다.,추론형,긍정,미래,확실
"복어 독에 중독됐을 때는 참기름, 대두즙, 감람즙이 모두 해독할 수 있다.",추론형,긍정,미래,확실
자연에서 얻은 물질에는 합성물이 결코 모방할 수 없는 ＇생명력＇이 있다.,추론형,긍정,현재,확실
＂책 속의 이미지 가운데 33퍼센트만 찾아낸다면 당신은 강우현을 남이섬에서 밀어낼 수 있다.＂,추론형,긍정,미래,확실
주말인 19일 오전 10시 30분 서울시 서초구 서초동 아크로비스타 앞은 여러 소음이 뒤섞여 소란스러웠다.,추론형,긍정,과거,확실
"이렇게 면역력이 약한 상태에서 암 수술이나 항암치료, 방사선치료를 받게 되면 면역력 회복에 어려움을 겪을 수 있다.",추론형,미정,현재,불확실
처음에는 후대했으나 유구국에 보물이 많다는 이야기를 듣고 돌변해서 세자 일행을 잡아다가 보물을 달라며 갖은 방법으로 협박했다.,추론형,긍정,과거,불확실
산악문학은 감동적일 수밖에 없다.,추론형,긍정,현재,확실
"사이클로스포린은 중증 건선 치료에 사용되고 있으나 이 약제는 신장에 부작용을 일으키며 요산 증가, 고혈압 등을 일으키므로 치료 시 혈액 요소질소, 크레아티닌 수치 등 신장 기능 검사를 주기적으로 실시해야 한다.",추론형,긍정,현재,확실
취약점을 보완하기 위해 무작정 강력한 보안장치를 도입할 수도 없다.,추론형,부정,현재,확실
특히 혈액순환이 제대로 안 되고 손발 저림과 수족냉증 증상을 많이 호소하기에 양·한방 통합 면역암치료를 통해 체온을 올리고 체내 면역력을 같이 올려주는 것이 중요하다.,추론형,긍정,현재,불확실
이용자들은 국가대표급 치어리더라는 힌트를 활용해 예측한 모델의 이름을 답안으로 제출하고 적중한 횟수에 따라 게임 아이템을 보상으로 획득할 수 있다.,추론형,긍정,미래,불확실
세상에 아름답지 않은 꽃은 없다.,추론형,긍정,현재,확실
해외여행이 일상화되면서 신혼여행만큼은 평소 찾기 어려운 장거리 여행지로 다녀오려는 경향이 뚜렷해지고 있는 것으로 풀이된다.,추론형,긍정,현재,확실
우리는 이웃으로서 중국의 불행을 동정하지만 한편으론 신종 코로나의 발생 경로가 17년 전 사스 때를 닮아 왜 같은 실수를 반복하는지 따져보고 싶기도 하다.,추론형,긍정,현재,확실
또한 여름철 다이어트와 지속적인 건강관리를 맛있게 할 수 있도록 돕고자 한다.,추론형,긍정,현재,확실
"5년간 실효가 유예되고, 5년 후 시점에 3분의 2까지 토지를 매입(수용)했다면 이후 추가 2년간 유예(공원 지위 유지)되기 때문이다.",추론형,긍정,현재,불확실
이번 수상 결과는 다음달 열리는 아카데미 시상식에서도 ＇기생충＇에 유리한 영향을 미칠 것으로 기대된다.,추론형,긍정,미래,불확실
지역의 사정을 속속들이 파악하고 있던 아전들은 예외 없이 신임 상관들에게 이러한 뒷돈을 챙겨주며 자신들의 기득권과 영향력을 유지한다.,추론형,긍정,현재,확실
아원고택은 입장료 1만 원을 내면 누구나 갤러리와 고택을 구경하고 쉬어갈 수 있다.,추론형,긍정,현재,확실
