user_prompt,유형,극성,시제,확실성
한 장수의 운명 과정을 이처럼 상세히 기술한 부분은 다른 기록 어디에서도 찾을 수 없다.,사실형,부정,미래,확실
지금 중국의 대응 태세라면 초반전 케이오 패를 당할 수 있다.,추론형,긍정,미래,불확실
금융위원회가 연초 감사시즌 돌입에 맞춰 상장사의 비적정 감사의견을 집중 모니터링할 계획이다.,사실형,긍정,미래,확실
이산화염소는 락스의 주성분으로 일반 살균제로 사용될 수는 있지만 호흡기로 흡입할 경우 점막과 기도를 자극할 수 있다.,추론형,긍정,미래,확실
현재 환경부와 지자체 90% 보조금 사업으로 5등급 노후 경유차에 부착되고 있는 DPF 인증 제품은 PM 저감 능력이 80% 이상이 되어야만 부착할 수 있다.,사실형,긍정,미래,확실
"대상 청년들은 18세부터 10년 동안 입원, 수술 및 재해에 대한 보장을 받을 수 있다.",사실형,긍정,미래,확실
"기간 중 블리자드 가맹 PC방에서 오버워치를 즐기는 플레이어에게는 10분당 10눈송이, 집 또는 기타 장소에서 60분 이상 연속으로 플레이할 경우 하루 최대 200 눈송이를 제공한다.",사실형,긍정,미래,확실
화이트데이 이벤트도 오는 3월 25일까지 실시한다.,사실형,긍정,미래,확실
한달뒤면 소비자가격에도 반영된다.,사실형,긍정,미래,확실
"동해 중부 먼바다는 매우 강한 바람이 불고 물결이 매우 높게 일겠고, 동해안은 너울로 인한 물결이 해안도로나 방파제를 넘는 곳이 있겠다.",예측형,긍정,미래,불확실
"유방암 세포는 뼈, 폐, 간, 뇌 등 온 몸으로 전이될 수 있는데, 이때의 5년 상대생존율은 42.6%으로 낮아진다.",사실형,긍정,미래,불확실
"현행 세법에 따르면 원래 내년부터 가상자산에 투자해 250만원 이상 소득을 낸 사람은 20% 세율로 세금을 내야 하는데, 과세 시점이 2025년으로 미뤄진 것이다.",사실형,긍정,미래,확실
특히 동북선 도시철도가 4호선 환승역인 미아사거리역을 지나는 만큼 강북구 일대 교통 편의성이 대폭 개선될 것이라는 기대가 크다.,사실형,긍정,미래,확실
어떻게 지속가능한 비즈니스 구조를 만들까?,대화형,긍정,미래,불확실
이와 관련해 정부는 알뜰교통카드 이용자도 현 39만명에서 연말까지 45만명으로 늘릴 계획이다.,예측형,긍정,미래,불확실
넥스트칩은 운전자가 없는 차량이 자동으로 주차할 수 있는 ＇자동발렛주차(Automated Valet Parking)＇에 특화된 반도체 ＇아파치6＇를 개발할 계획이다.,사실형,긍정,미래,불확실
또 넥슨의 PC방 사업 자회사 엔미디어플랫폼도 대구 및 경북 지역을 포함한 영남권 전 지역 가맹점에 무인선불기 관리비를 2개월 간 면제하기로 했다.,사실형,긍정,미래,확실
"이팝과 조팝, 이름이 비슷한 이 두 나무의 차이를 먼저 알아보겠다.",추론형,긍정,미래,확실
글로벌 P2E 게임 ＇인피니티엔젤＇의 해외 시장 진출이 본격화될 전망이다.,추론형,긍정,미래,불확실
탁주는 기존에도 세율이 5%로 낮은 수준이어서 종량세 전환에 따른 가격영향은 크지 않을 전망이다.,예측형,긍정,미래,확실
하지만 누군가 나눔과 상생이란 착한 바이러스를 퍼뜨리기 시작한다면 그래도 희망이 있다.,추론형,긍정,미래,확실
"국내 거래소들도 공동 자율 개선 방안을 통해 루나 사태 같은 비상사태가 일어나면 가상자산 입출고 허용 여부, 거래 지원 종료 일자 등에 일관되게 대응하겠다고 밝혔다.",사실형,긍정,미래,확실
블루포션게임즈는 ＇에오스＇의 기존 퍼블리싱 계약 종료에 따라 19일부터 ＇에오스: 더블루＇로 명칭을 변경하고 대규모 콘텐츠 업데이트와 함께 직접서비스를 실시할 예정이다.,예측형,긍정,미래,확실
"또한 한번 개화하면 꽤 오랜 시간 활짝 피어 있어, 온 집안을 은은한 강황의 향으로 가득 채워 준다.",사실형,긍정,미래,확실
＂호남과 강서에 한재가 들었으니 상을 마련해 곡식을 저장하고 있는 집들에 권유하도록 하십시오.＂,대화형,미정,미래,확실
보유세를 부과하는 기준이 되는 공정시장가액비율은 하향 조정돼 재산세와 종부세 부담이 줄게 됐다.,사실형,긍정,미래,확실
전문적인 지식이 없어도 쉽게 영상을 제작할 수 있도록 드래그 앤드 드롭 방식을 적용했으며 영상과 가장 적합한 디자인 템플릿이 자동으로 추천되기 때문에 디자인 능력이 없어도 쉽게 만들 수 있다.,사실형,긍정,미래,확실
한편 신년을 맞아 2월 6일까지 ＇카스온라인＇ 좀비 시나리오 모드에 ＇황금 좀비＇ 출현 가능성을 2배 높이는 이벤트를 연다.,사실형,긍정,미래,확실
"이용자는 ＇게스트 소대＇를 파견하거나 지원을 받게 되면 ＇협력사의 명함＇을 획득할 수 있으며 ＇크레딧＇, ＇이터니움＇ 등 각종 아이템을 지닌 ＇협력사의 증정품＇으로 교환할 수 있다.",사실형,긍정,미래,불확실
"기세를 모아 6월 28일, 던전앤파이터 IP를 기반으로 한 신작 ＇DNF Duel＇을 내놓는다.",사실형,긍정,미래,확실
신분당선 ＇광교~호매실＇ 연장 사업이 예비타당성조사를 통과해 이르면 오는 2023년 착공될 예정이다.,사실형,긍정,미래,확실
장인은 노점을 개설해 다른 이용자에게 아이템을 판매하고 재화를 획득할 수도 있다.,사실형,미정,미래,불확실
＇이브닝플러스＇는 서울 여의도중앙점과 강남중앙점 2개점의 운영을 15일부터 시작해 8월 말에는 가산디지털점을 추가할 예정이다.,예측형,긍정,미래,불확실
"프로그램을 시청하면 A급 기억결정과 하얀 깃털권, 대형 잔해묶음 등의 보상을 획득할 수 있다.",사실형,긍정,미래,불확실
마켓에서도 사전예약을 신청하면 추가 보상을 지급한다.,사실형,긍정,미래,확실
작년에 급조했다가 창피를 당했으면서도 다음달에 또 전시회를 열 예정이다.,사실형,긍정,미래,확실
"자신의 구단을 강화시킬 수 있는 ＇벌크업 V2＇ 이벤트가 2월 9일까지 진행되며 누적 경기 진행 수에 따라 ＇피에스타 티켓＇을 포함 ＇레전드 드래프트권＇, ＇500만 캣 교환권＇ 등 구단 육성에 필요한 아이템들을 획득할 수 있다.",사실형,긍정,미래,확실
나아가 ＇부수자산＇이라는 개념을 도입해 NFT처럼 소위 그레이존에 위치한 가상자산에 대해서도 공시를 요구할 계획이다.,예측형,긍정,미래,불확실
올해 내 임무가 한국을 포함한 아시아 지역의 게임 등 컨텐츠에 최대 3억달러(한화 약 4000억원)를 투자하는 것이다.,사실형,긍정,미래,확실
이벤트 페이지에서 쿠폰 번호를 입력해 ＇버프툰 코인＇을 받아 ＇버프툰＇의 웹툰과 웹소설을 볼 수 있다.,사실형,긍정,미래,확실
＇차이메리카＇의 연결고리가 하나둘 끊어질수록 우리의 딜레마는 커질 수밖에 없다.,추론형,긍정,미래,확실
"둘째, 콘택트렌즈도 너무 오래 쓰면 안구건조증의 원인이 될 수 있다.",사실형,미정,미래,불확실
"2월 19일까지 ＇좀비대전 Origin＇을 플레이한 유저에게는 ＇좀비니 로켓부스터＇, ＇서큐버스 티아라＇와 같은 다양한 보상을 획득할 수 있는 ＇매일매일 선물상자＇를 매일 지급한다.",사실형,긍정,미래,확실
"＂얼른 코로나 사태가 끝나서, 마스크는 이제 안 팔아도 되는 세상이 왔으면 좋겠어요.＂",대화형,긍정,미래,확실
"대회 기간 중 서울시 소재 80개 직업계고(특성화고, 마이스터고, 산업정보교) 학생들은 팀으로 모여 기획안을 작성하고, 그래픽과 오디오, 그리고 코딩 작업까지 직접 수행하며 창작 게임 콘텐츠 개발의 전 과정을 경험하게 된다.",사실형,긍정,미래,불확실
또한 납부유예 제도를 신설해 가업 상속을 원하는 기업이 가업상속공제와 상속세 납부유예를 선택할 수 있도록 할 계획이다.,예측형,긍정,미래,확실
라이선스 등급에 따라 플레이 점수 획득량이 늘고 사용할 수 있는 특수 아이템(퍼포먼스 스킬)이 추가로 개방된다.,사실형,긍정,미래,확실
3월 14일부터 31일까지 한정 오픈되는 ＇마왕 모로크 침략!＇ 이벤트에서는 5개의 파트로 구성된 마왕 침략 스토리를 완료하고 ＇모로코 한정 의상＇ 및 펫 등 다양한 아이템을 획득할 수 있다.,사실형,긍정,미래,확실
푸드테크 산업의 종착역은 개인 맞춤형 식품이 될 것으로 예상된다.,예측형,긍정,미래,확실
따라서 이뇨제 성분이 들어있는 고혈압약을 먹고 있다면 반드시 비타민 B1을 보충해주어야 한다.,추론형,긍정,미래,확실
"신 잔액기준 코픽스는 여기에 기타 예수금, 기타 차입금 및 결제성자금 등이 추가된다.",사실형,긍정,미래,확실
항바이러스제 중에서는 현대바이오사이언스와 일동제약이 올해 긴급사용승인 신청에 도전한다.,사실형,긍정,미래,확실
"우리 군의 공중무기체계 선정 기준은 유사시 공중, 해상, 지상 전력의 전개와 대응 전략을 바탕으로 수립한 작전 요구 성능과 도입 이후 최대 30년간 운영유지, 성능개량, 후속군수지원까지 종합적으로 고려해 국익 차원에서 자주국방에 부합하는 방향으로 접근해야 할 것이다.",추론형,긍정,미래,확실
생활 형편이 어려운 저신용자 소액대출 사업비 1000억원 가운데 500억원까지 끌어다 쓰기로 했다.,사실형,긍정,미래,확실
이용자들과 함께 게임에 대한 보다 상세한 내용을 나누고 직접 게임을 선보일 예정이다.,예측형,긍정,미래,불확실
바지 뒷주머니에 넣어 다닐 수 있겠다.,추론형,긍정,미래,확실
"역대 안데르센상 수상자들의 작품과 세계 주요 그림책상 수상작들을 만나볼 수 있고, 올해 수상자인 이수지 작가의 작품도 그곳에서 볼 수 있다.",사실형,긍정,미래,확실
"이에 따르면 향후 영국 내 암호화자산 사업 매출 25만 파운드(약 32만 7,000달러) 이하 기업은 2,000 파운드(약 2,600 달러) 수수료를 지급해야 한다.",추론형,긍정,미래,확실
여기에다가 외부 추천위원들의 추천·동의 절차를 신설하겠다는 것이다.,사실형,미정,미래,확실
장마철 등 습도가 높을 때 강력한 제습 성능으로 실내를 쉽게 쾌적하게 만들 수 있다.,사실형,긍정,미래,확실
"이용자는 비텐 고원 등 사냥터에서 얻은 야망의 수정과 봉인된 수정을 각각 모아 브렐란의 주 무기 상자(귀속), 상급 영웅 목걸이 상자(귀속) 등 장비를 만들 수 있다.",사실형,긍정,미래,확실
수신자는 T전화 애플리케이션(앱)을 설치하지 않아도 통화에 참여할 수 있고 통화료는 발신자에게만 부과된다.,사실형,긍정,미래,확실
낮 최고기온은 1∼8도로 평년(0.7∼8.9)과 비슷하겠다.,추론형,긍정,미래,불확실
＂여기에 하체를 확실하게 고정해주면 공은 똑바로 갈 수밖에 없다.＂,사실형,긍정,미래,확실
"제아무리 우량기업이라 해도 5년, 10년 뒤 어떤 상황에 처해 있을지 장담할 수 없다.",추론형,부정,미래,확실
소재·부품·장비 관련 외국인 기술자가 2022년 12월 31일 이전에 국내에서 처음으로 일할 경우 소득세가 최대 70%까지 감면된다.,사실형,긍정,미래,확실
"지난 9월부터 동체조립에 들어가 내년 상반기 시제기 출고, 2026년 실전 배치 예정으로 기체, 항공전자시스템, 무장 체계 등을 개발 중인 차세대 한국형 전투기 KF-X의 명칭이 국민 누구나 참여가 가능한 공모전을 통해 정해진다.",사실형,긍정,미래,확실
＇카로슈＇의 베스트 공략 및 베스트 팬아트로 선정될 경우 3만 테라를 선물한다.,사실형,긍정,미래,확실
"일정은 빠르면 3월 말, 늦어도 4월 초가 될 것으로 보인다.",추론형,긍정,미래,확실
이 수첩을 들고 블록체인 학교의 여러 교실을 뛰어다니며 각 칠판의 내용을 베껴와서 코스모스 교실의 칠판에도 작성할 것이다.,추론형,긍정,미래,확실
"김학범 감독이 이끄는 축구대표팀은 태국에서 열리는 ＇2020 AFC U-23 챔피언십＇ 본선 조별리그에 참가해 9일 중국전을 시작으로 이란, 우즈베키스탄과 조별리그 세 경기를 치른다.",사실형,긍정,미래,확실
항암치료 중 면역력을 높여 암세포를 사멸하도록 돕는 한의학 면역치료를 병행하면 암의 전이와 재발 확률을 낮출 수 있다.,추론형,미정,미래,불확실
