index,user_prompt,유형,유형_예측,극성,극성_예측,시제,시제_예측,확실성,확실성_예측
148,2017년 치과의사들에게 헤리 시스템에 대한 강연회를 시작한 이래 기존 임플란트의 부작용을 해결한 이 시스템의 우수성을 공유하고 있는 치과들이 점점 늘어나고 있다.,사실형,사실형,긍정,긍정,현재,현재,불확실,확실
93,병원 생활의 활력을 더해주는 다양한 프로그램도 갖췄다.,사실형,사실형,긍정,긍정,현재,현재,불확실,확실
65,"공공시설물 위치 및 관리 상태 파악, 도심의 교통량 분석, 도로의 배수량 예상, 도시 정비 계획 수립도 가능하다.",사실형,사실형,긍정,긍정,현재,현재,불확실,확실
60,"저장 공간은 4GB, 메모리는 16MB다.",사실형,사실형,긍정,미정,현재,현재,불확실,확실
84,신산업 기업들이 관련 전공 학부생 정원과 대학원 정원 증원을 정부에 계속 요구해온 이유이기도 하다.,사실형,추론형,긍정,미정,현재,과거,불확실,확실
67,이렇게 건강에 좋은 산삼도 열이 많은 체질은 복용을 삼가야 하는 것으로 알려져 있다.,사실형,사실형,긍정,미정,현재,현재,불확실,불확실
125,스카이댄스와 협업하면서 네트워크를 강화해 글로벌 진출에 더욱 가속도를 내겠다는 전략으로 풀이된다.,사실형,추론형,긍정,긍정,현재,현재,불확실,불확실
132,시간이 흘러 일본 변기에는 ＇뇌가 달렸다＇는 평이 붙을 지경이다.,사실형,추론형,긍정,미정,현재,현재,불확실,불확실
9,"투자, 배급사인 CJ ENM과 조율해 영화의 완성도를 끌어올린 주인공이기도 하다.",사실형,사실형,긍정,긍정,현재,과거,불확실,확실
18,단순히 자금만 대주는 벤처캐피털이 아닌 세계 진출의 징검다리 역할을 하고 선배 창업자들의 인적 네트워크를 제공하는 것을 표방한다.,사실형,사실형,긍정,미정,현재,현재,불확실,확실
55,문제는 입원 치료의 적정성 여부를 어떻게 판단할 것인지다.,사실형,대화형,긍정,미정,현재,현재,불확실,불확실
75,"다수 외신은 이 작품이 국제영화상, 감독상, 각본상, 작품상 등 후보로 지명될 것으로 보고 있다.",사실형,사실형,긍정,미정,현재,미래,불확실,불확실
150,다른 소셜미디어와 동영상 플랫폼들도 숏폼 시장에 속속 뛰어드는 중이다.,사실형,사실형,긍정,미정,현재,현재,불확실,확실
104,화웨이가 아시아·태평양 지역에서 차지하는 영향력을 절감하게 했다.,사실형,사실형,긍정,부정,현재,과거,불확실,확실
135,양 측면에는 듀얼 패시브 라디에이터가 적용되어 저음의 웅장함과 깊이를 더한다.,사실형,사실형,긍정,긍정,현재,현재,불확실,확실
137,현재 전북도 관계자는 ＇기생충＇ 세트장 복원을 위해 배급사인 CJ 측과 접촉하고 있는 것으로 알려졌다.,사실형,사실형,긍정,미정,현재,현재,불확실,불확실
164,일부 영재교육원은 사실상 지원만 하면 합격하는 수준으로 전락했다고 전한다.,사실형,추론형,긍정,부정,현재,과거,불확실,불확실
76,무선 제어 기능을 활용하면 최대 30m 떨어진 곳에서도 원격으로 조작할 수 있다.,사실형,추론형,긍정,긍정,현재,현재,불확실,불확실
79,40평대 이상 넓은 면적의 준신축 아파트 역시 상대적으로 오를 여지가 있다.,사실형,추론형,긍정,미정,현재,미래,불확실,불확실
197,랜드로버 디펜더 모델 가격은 8000만~1억원 수준인 것으로 알려져 있다.,사실형,사실형,긍정,미정,현재,현재,불확실,불확실
38,전문가 대부분은 정비사업 활성화가 집값 상승에 긍정적으로 작용할 것이라고 본다.,사실형,추론형,긍정,긍정,현재,미래,불확실,불확실
24,이에 ＇기생충＇은 중국과 미국(＇패션 오브 크라이스트＇) 영화를 제외하곤 비영어 작품이 가닿은 적 없는 5억달러대 매출까지 가능하다는 관측이 나온다.,사실형,추론형,긍정,미정,현재,미래,불확실,불확실
122,하지만 일각에서는 신종 코로나 이슈가 장기적으로 지속되더라도 코스피에 미치는 파급은 제한적일 것이라는 예측도 나온다.,사실형,추론형,긍정,미정,현재,미래,불확실,불확실
195,만약 운전자가 믿음이 가지 않으면 비교 견적 차원에서 다른 정비 업소를 들러보기도 한다.,사실형,추론형,긍정,미정,현재,현재,불확실,불확실
29,"산지 습지, 너덜바위 지대, 떡갈나무숲 등을 지날 수 있다.",사실형,사실형,긍정,미정,현재,미래,불확실,불확실
19,"또한 침실, 거실, 주방등 공간을 인식해 공간 특성에 적합한 흡입력과 물청소 강도를 조절한다.",사실형,사실형,긍정,미정,현재,현재,불확실,확실
143,일각에서는 해리 왕손이 영연방 국가인 캐나다에 여왕을 대리하는 직책인 총독으로 임명될 수 있다는 설도 나오고 있다.,사실형,추론형,긍정,미정,현재,현재,불확실,불확실
86,"유유히 흐르는 낙동강과 소나무 숲의 향기, 깎아지른 절벽 등 환상적인 자연 풍광에 매료된 것이다.",사실형,추론형,긍정,긍정,현재,과거,불확실,확실
2574,물론 정확한 병명을 진단하고 치료하는 일은 수의사의 몫이다.,사실형,사실형,긍정,미정,현재,현재,확실,확실
3601,대부분 60대 이상에게서 관찰된다.,사실형,사실형,긍정,미정,현재,현재,확실,확실
1957,"원작 ＇디아블로＇의 명성과 함께 수동 조작 중심의 게임성, 과하지 않은 초반 유료상품 설계로 눈높이를 맞춘 결과로 풀이된다.",사실형,추론형,긍정,미정,현재,현재,확실,불확실
429,롯데손보는 고객경험 혁신방안도 추진하고 있다.,사실형,사실형,긍정,미정,현재,현재,확실,확실
465,"먼저, 상업용 비행기로는 지구촌 항공여행시대를 본격적으로 열어준 B707과 하늘의 여왕 B747, B747 보다 큰 크기를 가진 초대형 기체 A380, 장거리노선에 B747과 A380 시대의 막을 내려준 B777, 제트 여객기 월드 베스트 셀러 B737, B737의 아성을 넘보고 있는 A320 등이 있다.",사실형,사실형,긍정,미정,현재,현재,확실,확실
2951,"아직 미국에 인종차별 정책이 존재하던 시기에 태어난 쌍둥이 자매가 주축이 되어 1950년대부터 1990년대까지 수십 년을 오가며 펼쳐지는 장대한 이야기 속에는 사회가 정한 규칙과 규범에 때로는 적응하고, 때로는 저항하며 치열하게 자신의 삶을 개척하는 생생하고 다양한 인물들이 등장한다.",사실형,사실형,긍정,미정,현재,과거,확실,확실
2784,"연세우유 생크림빵은 초코·우유·단팥 3종으로, 푹신하고 부드러운 생크림빵 속에 고소하고 진한 우유크림을 담아 촉촉하고 부드러운 식감을 낸다.",사실형,사실형,긍정,미정,현재,현재,확실,확실
1126,이렇게 한바탕 탄핵 소동이 끝나가고 있다.,사실형,사실형,긍정,미정,현재,현재,확실,확실
538,미·중 무역갈등 장기화에 따른 세계 경기 침체와 한일 관계 악화에 따른 소비심리 위축 등은 여전히 변수로 남아 있다.,사실형,추론형,긍정,부정,현재,현재,확실,불확실
2304,"국내에서 선보인 수많은 드라마와 예능 시리즈가 흥행가도를 달렸고, 이는 곧 대중문화 트렌드이자 나아가 글로벌적인 인기로 이어지곤 한다.",사실형,추론형,긍정,긍정,현재,현재,확실,확실
416,한마디로 위성정당은 거대 정당이 지지자를 위해 만든 결과물이다.,사실형,사실형,긍정,미정,현재,현재,확실,확실
2583,국왕은 조정의 의견을 따르지 않고 자기 마음대로 나라를 통치한다.,사실형,사실형,긍정,부정,현재,현재,확실,확실
2605,이미 최근 2년간 단내 나는 훈련을 소화한 뒤 딴 열매의 달콤함을 김효주는 경험으로 알고 있다.,사실형,사실형,긍정,미정,현재,과거,확실,확실
3402,한국시간 15일 오후 6시30분 현재 코인마켓캡 집계에 따르면 비트코인 가격은 전일 대비 2398.14달러(10.62%) 내린 개당 2만183.96달러를 기록하고 있다.,사실형,사실형,긍정,미정,현재,현재,확실,확실
2223,바이러스 전파 가능성을 최대한 차단하기 위해서다.,사실형,추론형,긍정,미정,현재,현재,확실,확실
33,1973년에 아케이드 사업장에 해당하는 전자유기장업종이 당시 보건사회부령으로 입법화 된 후 이듬해인 1974년에 전자유기장업법에 의거해 전자유기장에 신규 허가를 내주지 않기로 결정한 것이 게임규제의 시작이다.,사실형,사실형,긍정,미정,현재,과거,확실,확실
2776,프라이탁 또한 판매가 기업의 유일한 목표는 아니라는 점을 강조한다.,사실형,사실형,긍정,미정,현재,현재,확실,확실
2680,"미국에서 소매 영업에 종사하는 근로자는 5200만명, 전체 근로자 4분의 1에 달한다.",사실형,사실형,긍정,미정,현재,현재,확실,확실
287,"뉴비의 자율주행은 AI, 머신러닝, 컴퓨터비전 등의 기술을 기반으로 한다.",사실형,사실형,긍정,미정,현재,현재,확실,확실
2817,최종 수상작 3편과 각 부문별 1위작은 ＇유나이트 서울 2020＇현장에서 작품을 선보일 기회 또한 제공된다.,사실형,사실형,긍정,미정,현재,미래,확실,확실
350,해외 전용 유심(USIM) 및 포켓 와이파이 할인 혜택도 제공한다.,사실형,사실형,긍정,미정,현재,현재,확실,확실
1438,"틈 날 때마다 스트레칭을 하고, 한 시간에 한 번씩 자세를 바꾸는 것은 기본이다.",사실형,사실형,긍정,미정,현재,현재,확실,확실
1697,만약 하체 머플러 중간 부분에 머플러 뒷부분으로 토사 등 오염 빗물이 역류하면 백금촉매인 DPF 필터는 오물 등으로 막혀 버린다.,사실형,추론형,긍정,부정,현재,현재,확실,확실
3706,＇기생충＇은 전체 매출 가운데 북미 비중이 21.5%로 지난 9년간 작품상 수상작 평균(38.5%) 대비 매우 낮은 수준이다.,사실형,사실형,긍정,부정,현재,현재,확실,확실
907,"2020년 한국보건산업진흥원에서 발표한 ＇고령친화산업 육성산업 보고서＇에 따르면 요양, 식품, 의약품 등 관련 시장 규모는 2010년 약 33조2000억원에서 2020년 124조9000억원으로 3배 이상 증가했다.",사실형,사실형,긍정,미정,현재,과거,확실,확실
4231,회사채는 다르다.,사실형,사실형,긍정,미정,현재,현재,확실,확실
3008,그런데 숙녕옹주는 불행히도 스무 살 꽃다운 나이에 천연두로 목숨을 잃는다.,사실형,사실형,긍정,부정,현재,미래,확실,확실
1564,살구씨나 복숭아씨에 독성이 있기 때문이라는 것이다.,사실형,추론형,긍정,미정,현재,현재,확실,불확실
2245,현재 유행하는 A형 독감은 12월 말~2월 초가 시즌이다.,사실형,사실형,긍정,미정,현재,현재,확실,확실
584,"결국 한국 수출의 대들보 역할을 하는 D램, 낸드플래시 등 메모리반도체 수요가 얼마나 빠른 속도로 회복하느냐가 수출 반등의 열쇠가 될 것이라는 분석이 우세하다.",사실형,추론형,긍정,미정,현재,미래,확실,불확실
2295,"길드 공방을 통해 길드장은 아이템 제작, 재화 소비 및 배분 방식을 관리할 수 있고 길드원들은 자신이 필요한 아이템을 등록해 공방 아이템의 진행도를 길드 포인트로 축적해 구매할 수도 있게 됐다.",사실형,사실형,긍정,미정,현재,현재,확실,확실
3096,도면이 수십 장에 이를 정도로 복잡한 배선이 수 ㎞ 길이로 얽혀 있다.,사실형,사실형,긍정,미정,현재,현재,확실,확실
4305,특히 매주 공개되는 카카오톡 채널의 연재 콘텐츠 ＇트윙클 웹＇에서는 게임 이미지와 콘텐츠 내 레이스명 등을 공개해 일부 현지화 모습을 선보이고 있다.,사실형,사실형,긍정,미정,현재,현재,확실,확실
633,실제 자금 흐름과는 무관한 금융사가 개인 ＇지시＇만으로 자산을 옮길 수 있도록 해주는 게 마이 페이먼트 산업이다.,사실형,사실형,긍정,미정,현재,현재,확실,확실
2634,우선 새 정부의 방침대로 금투세 부과를 2년 유예하기 위해선 관련법 개정이 필요하다.,사실형,사실형,긍정,미정,현재,현재,확실,확실
230,이 민사소송은 서울중앙지방법원 민사22부에서 심리 중이다.,사실형,사실형,긍정,미정,현재,현재,확실,확실
718,신종 코로나 바이러스 확산 지역 내 저소득 가정을 위한 감염 예방 키트도 3000개 지원된다.,사실형,사실형,긍정,미정,현재,미래,확실,확실
